,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
30,Hanno Balitsch,de GER,MF,Nürnberg,31,1981,33,31,"2,769",30.8,1,2,1,0,0,8,0,0.03,0.07,0.10,0.03,0.10,Matches,2012-2013
31,Leon Balogun,ng NGA,DF,Düsseldorf,24,1988,17,16,"1,428",15.9,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,2012-2013
32,Anderson Bamba,br BRA,DF,Eint Frankfurt,24,1988,28,28,"2,490",27.7,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches,2012-2013
33,Aristide Bancé,bf BFA,FW,Augsburg,27,1984,18,4,633,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
34,Philipp Bargfrede,de GER,MF,Werder Bremen,23,1989,13,7,618,6.9,0,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,2012-2013
35,Tranquillo Barnetta,ch SUI,MF,Schalke 04,27,1985,21,2,457,5.1,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches,2012-2013
36,Michel Bastos,br BRA,"DF,MF",Schalke 04,28,1983,14,14,"1,069",11.9,4,1,4,0,1,1,0,0.34,0.08,0.42,0.34,0.42,Matches,2012-2013
37,Oliver Baumann,de GER,GK,Freiburg,22,1990,34,34,"3,060",34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
38,Julian Baumgartlinger,at AUT,"DF,MF",Mainz 05,24,1988,32,31,"2,799",31.1,0,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,Matches,2012-2013
39,Andreas Beck,de GER,"DF,MF",Hoffenheim,25,1987,31,31,"2,790",31.0,1,2,1,0,0,5,0,0.03,0.06,0.10,0.03,0.10,Matches,2012-2013
40,Maximilian Beister,de GER,"FW,MF",Hamburger SV,21,1990,23,8,940,10.4,3,1,3,0,0,2,1,0.29,0.10,0.38,0.29,0.38,Matches,2012-2013
41,Stefan Bell,de GER,DF,Mainz 05,20,1991,8,5,471,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
42,Karim Bellarabi,de GER,"FW,MF",Leverkusen,22,1990,8,5,410,4.6,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,2012-2013
43,Axel Bellinghausen,de GER,MF,Düsseldorf,29,1983,31,25,"2,190",24.3,3,3,3,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches,2012-2013
44,Diego Benaglio,ch SUI,GK,Wolfsburg,28,1983,34,34,"3,060",34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
45,Lars Bender,de GER,"DF,MF",Leverkusen,23,1989,33,32,"2,784",30.9,3,6,3,0,0,1,0,0.10,0.19,0.29,0.10,0.29,Matches,2012-2013
46,Sven Bender,de GER,"DF,MF",Dortmund,23,1989,20,15,"1,325",14.7,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,2012-2013
47,Soufian Benyamina,de GER,FW,Stuttgart,22,1990,2,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
48,Marcus Berg,se SWE,FW,Hamburger SV,25,1986,11,2,280,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
49,Mame Biram Diouf,sn SEN,"FW,MF",Hannover 96,24,1987,28,24,"2,142",23.8,12,7,12,0,0,6,0,0.50,0.29,0.80,0.50,0.80,Matches,2012-2013
50,Leonardo Bittencourt,de GER,"FW,MF",Dortmund,18,1993,5,2,214,2.4,1,1,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,Matches,2012-2013
52,Jérôme Boateng,de GER,DF,Bayern Munich,23,1988,26,25,"2,245",24.9,2,2,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches,2012-2013
53,Adam Bodzek,de GER,"DF,MF",Düsseldorf,26,1985,29,29,"2,480",27.6,2,1,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,Matches,2012-2013
54,Sebastian Boenisch,pl POL,DF,Leverkusen,25,1987,15,12,"1,137",12.6,1,3,1,0,0,5,0,0.08,0.24,0.32,0.08,0.32,Matches,2012-2013
55,Arthur Boka,ci CIV,DF,Stuttgart,29,1983,25,23,"2,009",22.3,1,1,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,Matches,2012-2013
56,Mathis Bolly,ci CIV,"FW,MF",Düsseldorf,21,1990,7,5,378,4.2,2,0,2,0,0,0,0,0.48,0.00,0.48,0.48,0.48,Matches,2012-2013
57,Roel Brouwers,nl NED,DF,M'Gladbach,30,1981,21,15,"1,431",15.9,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,Matches,2012-2013
58,Jeffrey Bruma,nl NED,DF,Hamburger SV,20,1991,18,10,"1,023",11.4,1,1,1,0,0,2,1,0.09,0.09,0.18,0.09,0.18,Matches,2012-2013
59,Niko Bungert,de GER,DF,Mainz 05,25,1986,8,8,654,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
60,Heiko Butscher,de GER,DF,Eint Frankfurt,32,1980,3,2,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
61,Jakub Błaszczykowski,pl POL,MF,Dortmund,26,1985,27,23,"1,926",21.4,11,12,8,3,4,1,0,0.51,0.56,1.07,0.37,0.93,Matches,2012-2013
62,Cacau,de GER,FW,Stuttgart,31,1981,5,3,332,3.7,1,0,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,2012-2013
63,Daniel Caligiuri,it ITA,"DF,MF",Freiburg,24,1988,29,27,"2,445",27.2,5,3,1,4,4,10,0,0.18,0.11,0.29,0.04,0.15,Matches,2012-2013
64,Marco Caligiuri,de GER,"DF,MF",Mainz 05,28,1984,22,13,"1,192",13.2,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,2012-2013
65,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,27,1984,24,23,"2,062",22.9,2,1,2,0,1,5,0,0.09,0.04,0.13,0.09,0.13,Matches,2012-2013
66,Ezequiel Calvente,es ESP,"FW,MF",Freiburg,21,1991,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
67,Igor de Camargo,be BEL,"FW,MF",Hoffenheim,29,1983,8,4,358,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,2012-2013
68,Igor de Camargo,be BEL,"FW,MF",M'Gladbach,29,1983,14,7,614,6.8,2,0,2,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches,2012-2013
69,Emre Can,de GER,"DF,MF",Bayern Munich,18,1994,4,2,215,2.4,1,1,1,0,0,1,0,0.42,0.42,0.84,0.42,0.84,Matches,2012-2013
70,Dani Carvajal,es ESP,DF,Leverkusen,20,1992,32,31,"2,776",30.8,1,7,1,0,0,7,0,0.03,0.23,0.26,0.03,0.26,Matches,2012-2013
71,Koen Casteels,be BEL,GK,Hoffenheim,20,1992,16,15,"1,387",15.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
72,Gonzalo Castro,de GER,"DF,MF",Leverkusen,25,1987,31,29,"2,508",27.9,6,7,6,0,0,4,0,0.22,0.25,0.47,0.22,0.47,Matches,2012-2013
73,Stefano Celozzi,de GER,DF,Eint Frankfurt,23,1988,27,6,"1,012",11.2,0,3,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,Matches,2012-2013
74,Sofian Chahed,tn TUN,"DF,MF",Hannover 96,29,1983,13,9,903,10.0,0,3,0,0,0,3,0,0.00,0.30,0.30,0.00,0.30,Matches,2012-2013
75,Timothy Chandler,us USA,"DF,MF",Nürnberg,22,1990,30,29,"2,523",28.0,1,3,1,0,0,5,0,0.04,0.11,0.14,0.04,0.14,Matches,2012-2013
76,Steve Cherundolo,us USA,DF,Hannover 96,33,1979,20,20,"1,761",19.6,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,2012-2013
78,Tolga Ciğerci,tr TUR,MF,M'Gladbach,20,1992,12,9,797,8.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
79,Per Ciljan Skjelbred,no NOR,MF,Hamburger SV,25,1987,18,15,"1,166",13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
80,Almog Cohen,il ISR,MF,Nürnberg,23,1988,9,3,389,4.3,0,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,2012-2013
81,Marvin Compper,de GER,DF,Hoffenheim,27,1985,16,16,"1,401",15.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
82,Diego Contento,de GER,DF,Bayern Munich,22,1990,5,4,378,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
83,Berkay Dabanlı,tr TUR,DF,Nürnberg,22,1990,8,2,255,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
84,Filip Daems,be BEL,DF,M'Gladbach,33,1978,19,16,"1,490",16.6,1,0,0,1,1,4,0,0.06,0.00,0.06,0.00,0.00,Matches,2012-2013
85,Nejmeddin Daghfous,tn TUN,"FW,MF",Mainz 05,25,1986,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
86,Dante,br BRA,DF,Bayern Munich,28,1983,29,29,"2,610",29.0,1,1,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,2012-2013
87,Kevin De Bruyne,be BEL,"FW,MF",Werder Bremen,21,1991,33,33,"2,965",32.9,10,9,10,0,0,4,0,0.30,0.27,0.58,0.30,0.58,Matches,2012-2013
88,Ashkan Dejagah,ir IRN,"FW,MF",Wolfsburg,26,1986,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
89,Matthieu Delpierre,fr FRA,DF,Hoffenheim,31,1981,23,22,"1,923",21.4,1,1,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches,2012-2013
90,Garra Dembélé,ml MLI,"FW,MF",Freiburg,26,1986,3,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
91,Vadim Demidov,no NOR,"DF,MF",Eint Frankfurt,25,1986,5,4,367,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
92,Johannes van den Bergh,de GER,"DF,MF",Düsseldorf,25,1986,33,33,"2,938",32.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
93,Rafael van der Vaart,nl NED,MF,Hamburger SV,29,1983,27,27,"2,277",25.3,5,10,4,1,2,5,0,0.20,0.40,0.59,0.16,0.55,Matches,2012-2013
94,Eren Derdiyok,ch SUI,FW,Hoffenheim,24,1988,19,6,795,8.8,1,1,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches,2012-2013
95,Fallou Diagne,sn SEN,DF,Freiburg,22,1989,30,29,"2,443",27.1,1,1,1,0,0,3,1,0.04,0.04,0.07,0.04,0.07,Matches,2012-2013
96,Júnior Díaz,cr CRC,"DF,MF",Mainz 05,28,1983,18,15,"1,308",14.5,1,3,1,0,0,3,0,0.07,0.21,0.28,0.07,0.28,Matches,2012-2013
97,Daniel Didavi,de GER,"FW,MF",Stuttgart,22,1990,3,0,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
98,Diego,br BRA,MF,Wolfsburg,27,1985,32,32,"2,879",32.0,10,7,7,3,3,7,0,0.31,0.22,0.53,0.22,0.44,Matches,2012-2013
99,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,22,1989,32,31,"2,841",31.6,0,4,0,0,0,6,0,0.00,0.13,0.13,0.00,0.13,Matches,2012-2013
100,Constant Djakpa,ci CIV,DF,Eint Frankfurt,25,1986,5,1,182,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
101,Baye Djiby Fall,sn SEN,FW,Greuther Fürth,27,1985,2,2,125,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
102,Johan Djourou,ch SUI,DF,Hannover 96,25,1987,14,14,"1,203",13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
104,Álvaro Domínguez,es ESP,DF,M'Gladbach,23,1989,30,30,"2,700",30.0,2,0,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,2012-2013
105,Ji Dong-won,kr KOR,"FW,MF",Augsburg,21,1991,17,17,"1,490",16.6,5,0,5,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches,2012-2013
106,Bas Dost,nl NED,FW,Wolfsburg,23,1989,28,20,"1,991",22.1,8,2,8,0,0,1,0,0.36,0.09,0.45,0.36,0.45,Matches,2012-2013
107,Julian Draxler,de GER,"FW,MF",Schalke 04,18,1993,30,24,"2,131",23.7,10,3,10,0,1,5,0,0.42,0.13,0.55,0.42,0.55,Matches,2012-2013
108,Jaroslav Drobný,cz CZE,GK,Hamburger SV,32,1979,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
109,Cha Du-ri,kr KOR,"DF,MF",Düsseldorf,32,1980,10,1,296,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
110,Chinedu Ede,de GER,"FW,MF",Mainz 05,25,1987,9,1,196,2.2,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,2012-2013
111,Edu,br BRA,FW,Greuther Fürth,30,1981,10,7,624,6.9,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,2012-2013
112,Edu,br BRA,FW,Schalke 04,30,1981,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
113,Vegar Eggen Hedenstad,no NOR,"DF,MF",Freiburg,21,1991,16,9,796,8.8,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,2012-2013
114,Mario Eggimann,ch SUI,DF,Hannover 96,31,1981,22,21,"1,800",20.0,1,1,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,2012-2013
115,Mehmet Ekici,tr TUR,MF,Werder Bremen,22,1990,9,6,462,5.1,2,0,2,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,2012-2013
116,Eljero Elia,nl NED,"FW,MF",Werder Bremen,25,1987,24,22,"1,723",19.1,0,3,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches,2012-2013
117,Alexander Esswein,de GER,"FW,MF",Nürnberg,22,1990,27,19,"1,671",18.6,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches,2012-2013
118,Fagner,br BRA,DF,Wolfsburg,23,1989,26,24,"2,074",23.0,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,2012-2013
119,Jefferson Farfán,pe PER,"FW,MF",Schalke 04,27,1984,27,25,"2,168",24.1,6,6,5,1,1,1,0,0.25,0.25,0.50,0.21,0.46,Matches,2012-2013
120,Felipe,br BRA,DF,Hannover 96,25,1987,4,3,237,2.6,1,0,1,0,0,2,0,0.38,0.00,0.38,0.38,0.38,Matches,2012-2013
121,Junior Fernándes,cl CHI,"FW,MF",Leverkusen,24,1988,6,0,63,0.7,0,1,0,0,0,0,0,0.00,1.43,1.43,0.00,1.43,Matches,2012-2013
122,Markus Feulner,de GER,MF,Nürnberg,30,1982,23,17,"1,531",17.0,4,2,4,0,0,3,1,0.24,0.12,0.35,0.24,0.35,Matches,2012-2013
123,Oliver Fink,de GER,MF,Düsseldorf,30,1982,26,21,"1,861",20.7,3,3,3,0,0,5,2,0.15,0.15,0.29,0.15,0.29,Matches,2012-2013
124,Roberto Firmino,br BRA,"FW,MF",Hoffenheim,20,1991,33,29,"2,460",27.3,5,2,4,1,1,9,0,0.18,0.07,0.26,0.15,0.22,Matches,2012-2013
125,Johannes Flum,de GER,MF,Freiburg,24,1987,26,10,"1,165",12.9,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,2012-2013
126,André Fomitschow,de GER,"DF,MF",Düsseldorf,21,1990,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
127,Mike Frantz,de GER,"FW,MF",Nürnberg,25,1986,27,19,"1,561",17.3,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,2012-2013
128,Sebastian Freis,de GER,"FW,MF",Freiburg,27,1985,12,6,510,5.7,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2012-2013
130,Manuel Friedrich,de GER,DF,Leverkusen,32,1979,11,5,457,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
131,Clemens Fritz,de GER,"DF,MF",Werder Bremen,31,1980,22,18,"1,590",17.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
132,Christian Fuchs,at AUT,"DF,MF",Schalke 04,26,1986,29,23,"2,135",23.7,0,5,0,0,0,7,0,0.00,0.21,0.21,0.00,0.21,Matches,2012-2013
133,Niclas Füllkrug,de GER,FW,Werder Bremen,19,1993,12,1,268,3.0,1,0,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,2012-2013
134,Stephan Fürstner,de GER,MF,Greuther Fürth,24,1987,30,30,"2,655",29.5,1,0,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches,2012-2013
135,Ronny Garbuschewski,de GER,MF,Düsseldorf,26,1986,7,3,244,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,2012-2013
136,Timo Gebhart,de GER,MF,Nürnberg,23,1989,18,12,"1,109",12.3,2,1,2,0,0,4,1,0.16,0.08,0.24,0.16,0.24,Matches,2012-2013
137,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,25,1986,27,24,"2,143",23.8,1,2,1,0,0,1,0,0.04,0.08,0.13,0.04,0.13,Matches,2012-2013
138,Johannes Geis,de GER,"DF,MF",Greuther Fürth,18,1993,8,7,518,5.8,1,1,1,0,0,2,0,0.17,0.17,0.35,0.17,0.35,Matches,2012-2013
139,Christian Gentner,de GER,MF,Stuttgart,26,1985,34,34,"3,031",33.7,5,2,5,0,0,5,0,0.15,0.06,0.21,0.15,0.21,Matches,2012-2013
140,Fabian Giefer,de GER,GK,Düsseldorf,22,1990,34,34,"3,049",33.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
141,Matthias Ginter,de GER,"DF,MF",Freiburg,18,1994,23,21,"1,949",21.7,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,2012-2013
142,Heurelho Gomes,br BRA,GK,Hoffenheim,31,1981,9,9,773,8.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
143,Mario Gómez,de GER,FW,Bayern Munich,27,1985,21,9,882,9.8,11,1,11,0,0,0,0,1.12,0.10,1.22,1.12,1.22,Matches,2012-2013
144,Mario Götze,de GER,"FW,MF",Dortmund,20,1992,28,23,"2,017",22.4,10,10,9,1,1,4,0,0.45,0.45,0.89,0.40,0.85,Matches,2012-2013
145,Vincenzo Grifo,it ITA,"FW,MF",Hoffenheim,19,1993,12,1,280,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
146,Kevin Großkreutz,de GER,"DF,FW",Dortmund,24,1988,29,19,"1,746",19.4,2,4,2,0,0,2,0,0.10,0.21,0.31,0.10,0.31,Matches,2012-2013
147,Max Grün,de GER,GK,Greuther Fürth,25,1987,17,17,"1,530",17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
148,Karim Guédé,sk SVK,MF,Freiburg,27,1985,21,12,971,10.8,1,1,1,0,0,4,1,0.09,0.09,0.19,0.09,0.19,Matches,2012-2013
149,İlkay Gündoğan,de GER,MF,Dortmund,21,1990,28,26,"2,115",23.5,3,3,3,0,0,4,0,0.13,0.13,0.26,0.13,0.26,Matches,2012-2013
150,Christian Günter,de GER,"DF,MF",Freiburg,19,1993,7,3,322,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
151,Luiz Gustavo,br BRA,"DF,MF",Bayern Munich,25,1987,22,16,"1,454",16.2,4,1,4,0,0,6,0,0.25,0.06,0.31,0.25,0.31,Matches,2012-2013
152,Karim Haggui,tn TUN,DF,Hannover 96,28,1984,22,16,"1,599",17.8,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,2012-2013
153,André Hahn,de GER,"FW,MF",Augsburg,21,1990,16,12,"1,114",12.4,0,3,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,Matches,2012-2013
154,Stephan Hain,de GER,FW,Augsburg,23,1988,12,3,298,3.3,1,0,1,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches,2012-2013
156,Tamás Hajnal,hu HUN,MF,Stuttgart,31,1981,13,7,472,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
157,Mike Hanke,de GER,FW,M'Gladbach,28,1983,32,13,"1,344",14.9,4,2,4,0,0,0,0,0.27,0.13,0.40,0.27,0.40,Matches,2012-2013
158,Martin Harnik,at AUT,"FW,MF",Stuttgart,25,1987,30,29,"2,500",27.8,6,4,6,0,0,7,2,0.22,0.14,0.36,0.22,0.36,Matches,2012-2013
159,Ferhan Hasani,mk MKD,MF,Wolfsburg,22,1990,4,1,183,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2012-2013
160,Makoto Hasebe,jp JPN,"DF,MF",Wolfsburg,28,1984,23,20,"1,732",19.2,2,2,2,0,0,2,1,0.10,0.10,0.21,0.10,0.21,Matches,2012-2013
