,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
329,Steed Malbranque,fr FRA,MF,Fulham,24,1980,26,22,"1,888",21.0,6,6,5,1,2,0,0,0.29,0.29,0.57,0.24,0.52,Matches,2004-2005
330,Dean Marney,eng ENG,MF,Tottenham,20,1984,5,3,300,3.3,2,1,2,0,0,3,0,0.60,0.30,0.90,0.60,0.90,Matches,2004-2005
331,Nigel Martyn,eng ENG,GK,Everton,37,1966,32,32,"2,835",31.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
332,Dominic Matteo,sct SCO,"DF,MF",Blackburn,30,1974,28,25,"2,236",24.8,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,2004-2005
333,Brian McBride,us USA,FW,Fulham,32,1972,31,15,"1,519",16.9,6,4,6,0,0,0,0,0.36,0.24,0.59,0.36,0.59,Matches,2004-2005
334,Gavin McCann,eng ENG,MF,Aston Villa,26,1978,20,20,"1,765",19.6,1,1,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,2004-2005
335,Neil McCann,sct SCO,MF,Southampton,29,1974,11,5,580,6.4,0,2,0,0,0,3,0,0.00,0.31,0.31,0.00,0.31,Matches,2004-2005
336,Jay McEveley,sct SCO,DF,Blackburn,19,1985,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
338,James McFadden,sct SCO,"FW,MF",Everton,21,1983,23,7,755,8.4,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,2004-2005
339,Leon McKenzie,eng ENG,FW,Norwich City,26,1978,37,24,"2,417",26.9,7,4,7,0,0,4,0,0.26,0.15,0.41,0.26,0.41,Matches,2004-2005
340,Billy McKinlay,sct SCO,MF,Fulham,35,1969,2,1,96,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
341,Tony McMahon,eng ENG,"DF,MF",Middlesbrough,18,1986,13,12,"1,076",12.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
342,Steve McManaman,eng ENG,MF,Manchester City,32,1972,13,5,637,7.1,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,2004-2005
343,Paul McVeigh,nir NIR,"FW,MF",Norwich City,26,1977,17,3,500,5.6,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2004-2005
344,Mario Melchiot,nl NED,DF,Birmingham City,27,1976,34,33,"2,842",31.6,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2004-2005
345,Olof Mellberg,se SWE,"DF,MF",Aston Villa,26,1977,30,30,"2,655",29.5,3,1,3,0,0,6,0,0.10,0.03,0.14,0.10,0.14,Matches,2004-2005
346,Neil Mellor,eng ENG,FW,Liverpool,21,1982,9,6,477,5.3,2,0,2,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,2004-2005
347,Pedro Mendes,pt POR,MF,Tottenham,25,1979,24,22,"1,950",21.7,1,1,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches,2004-2005
348,Tiago Mendes,pt POR,MF,Chelsea,23,1981,34,21,"1,968",21.9,4,3,4,0,0,4,0,0.18,0.14,0.32,0.18,0.32,Matches,2004-2005
349,Gaizka Mendieta,es ESP,MF,Middlesbrough,30,1974,7,7,516,5.7,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,2004-2005
350,Valéry Mézague,cm CMR,MF,Portsmouth,20,1983,11,3,369,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
351,Mido,eg EGY,FW,Tottenham,21,1983,9,4,381,4.2,2,0,2,0,0,1,0,0.47,0.00,0.47,0.47,0.47,Matches,2004-2005
352,Liam Miller,ie IRL,MF,Manchester Utd,23,1981,8,3,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
353,Danny Mills,eng ENG,DF,Manchester City,27,1977,32,29,"2,607",29.0,0,3,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matches,2004-2005
354,James Milner,eng ENG,"DF,MF",Newcastle Utd,18,1986,25,13,"1,263",14.0,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,2004-2005
355,Aaron Mokoena,za RSA,"DF,MF",Blackburn,23,1980,16,16,"1,282",14.2,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,2004-2005
356,Darren Moore,jm JAM,DF,West Brom,30,1974,16,10,986,11.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
357,Luke Moore,eng ENG,FW,Aston Villa,18,1986,25,5,836,9.3,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,2004-2005
358,Stefan Moore,eng ENG,FW,Aston Villa,20,1983,1,0,4,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
359,Nuno Morais,pt POR,"DF,MF",Chelsea,20,1984,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
360,Fernando Morientes,es ESP,FW,Liverpool,28,1976,13,12,"1,015",11.3,3,1,3,0,0,1,0,0.27,0.09,0.35,0.27,0.35,Matches,2004-2005
361,Clinton Morrison,ie IRL,FW,Birmingham City,25,1979,26,13,"1,232",13.7,4,2,4,0,0,4,0,0.29,0.15,0.44,0.29,0.44,Matches,2004-2005
362,James Morrison,sct SCO,"FW,MF",Middlesbrough,18,1986,14,4,524,5.8,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,2004-2005
364,Philip Mulryne,nir NIR,MF,Norwich City,26,1978,10,8,638,7.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
365,Danny Murphy,eng ENG,MF,Charlton Ath,27,1977,38,37,"3,249",36.1,3,7,3,0,0,4,0,0.08,0.19,0.28,0.08,0.28,Matches,2004-2005
366,Kiki Musampa,nl NED,"FW,MF",Manchester City,27,1977,14,14,"1,240",13.8,3,2,3,0,0,0,0,0.22,0.15,0.36,0.22,0.36,Matches,2004-2005
367,Adrian Mutu,ro ROU,"FW,MF",Chelsea,25,1979,2,0,51,0.6,0,1,0,0,0,0,0,0.00,1.76,1.76,0.00,1.76,Matches,2004-2005
368,Bruno N'Gotty,fr FRA,DF,Bolton,33,1971,37,37,"3,257",36.2,0,2,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
369,Charles N'Zogbia,fr FRA,"DF,FW",Newcastle Utd,18,1986,14,8,115,1.3,0,1,0,0,0,2,0,0.00,0.78,0.78,0.00,0.78,Matches,2004-2005
370,Mehdi Nafti,tn TUN,MF,Birmingham City,25,1978,10,7,606,6.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
371,Carlo Nash,eng ENG,GK,Middlesbrough,30,1973,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
372,Noureddine Naybet,ma MAR,DF,Tottenham,34,1970,27,27,"2,327",25.9,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,2004-2005
373,Gary Naysmith,sct SCO,"DF,MF",Everton,25,1978,11,5,463,5.1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
374,Christian Negouai,fr FRA,"DF,MF",Manchester City,26,1978,1,0,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
375,Lucas Neill,au AUS,DF,Blackburn,26,1978,36,34,"3,150",35.0,1,2,1,0,0,8,0,0.03,0.06,0.09,0.03,0.09,Matches,2004-2005
376,Ryan Nelsen,nz NZL,DF,Blackburn,26,1977,15,15,"1,350",15.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
377,Szilárd Németh,sk SVK,FW,Middlesbrough,26,1977,31,18,"1,703",18.9,4,3,4,0,0,1,0,0.21,0.16,0.37,0.21,0.37,Matches,2004-2005
378,Gary Neville,eng ENG,DF,Manchester Utd,29,1975,22,22,"1,890",21.0,0,3,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,Matches,2004-2005
379,Phil Neville,eng ENG,"DF,MF",Manchester Utd,27,1977,19,12,"1,069",11.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
380,Antti Niemi,fi FIN,GK,Southampton,32,1972,28,28,"2,436",27.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
381,Mikael Nilsson,se SWE,"DF,MF",Southampton,26,1978,16,12,"1,029",11.4,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,2004-2005
382,Ruud van Nistelrooy,nl NED,FW,Manchester Utd,28,1976,17,17,"1,370",15.2,6,1,3,3,3,1,0,0.39,0.07,0.46,0.20,0.26,Matches,2004-2005
383,Kevin Nolan,eng ENG,MF,Bolton,22,1982,36,27,"2,495",27.7,4,2,4,0,0,5,0,0.14,0.07,0.22,0.14,0.22,Matches,2004-2005
384,Antonio Núñez,es ESP,MF,Liverpool,25,1979,18,8,902,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
385,Andy O'Brien,ie IRL,DF,Newcastle Utd,25,1979,23,21,"1,947",21.6,2,0,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,2004-2005
386,Joey O'Brien,ie IRL,"DF,MF",Bolton,18,1986,1,0,9,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
387,Gary O'Neil,eng ENG,MF,Portsmouth,21,1983,24,21,"1,889",21.0,2,2,2,0,0,3,0,0.10,0.10,0.19,0.10,0.19,Matches,2004-2005
388,John O'Shea,ie IRL,"DF,MF",Manchester Utd,23,1981,23,16,"1,486",16.5,3,1,3,0,0,1,0,0.18,0.06,0.24,0.18,0.24,Matches,2004-2005
390,Andy Oakes,eng ENG,GK,Bolton,27,1977,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
391,Matt Oakley,eng ENG,MF,Southampton,26,1977,7,6,420,4.7,1,1,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches,2004-2005
392,Jay-Jay Okocha,ng NGA,MF,Bolton,30,1973,31,29,"2,423",26.9,6,2,2,4,4,2,0,0.22,0.07,0.30,0.07,0.15,Matches,2004-2005
393,Filipe Oliveira,pt POR,"DF,MF",Chelsea,20,1984,1,0,7,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
394,Nedum Onuoha,eng ENG,DF,Manchester City,17,1986,17,11,"1,068",11.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
395,Brett Ormerod,eng ENG,FW,Southampton,27,1976,9,5,440,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
396,Leon Osman,eng ENG,MF,Everton,23,1981,29,24,"2,163",24.0,6,2,6,0,0,3,0,0.25,0.08,0.33,0.25,0.33,Matches,2004-2005
397,Quincy Owusu-Abeyie,gh GHA,"FW,MF",Arsenal,18,1986,1,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
398,Juan Pablo Ángel,co COL,FW,Aston Villa,28,1975,35,30,"2,718",30.2,7,5,7,0,3,1,0,0.23,0.17,0.40,0.23,0.40,Matches,2004-2005
399,Noé Pamarot,fr FRA,DF,Tottenham,25,1979,23,23,"1,952",21.7,1,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,2004-2005
400,Walter Pandiani,uy URU,FW,Birmingham City,28,1976,14,13,"1,041",11.6,4,2,3,1,1,2,0,0.35,0.17,0.52,0.26,0.43,Matches,2004-2005
401,Scott Parker,eng ENG,MF,Chelsea,23,1980,4,1,128,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
402,Ray Parlour,eng ENG,MF,Middlesbrough,31,1973,33,32,"2,806",31.2,0,2,0,0,0,11,1,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
403,Stuart Parnaby,eng ENG,DF,Middlesbrough,22,1982,19,16,"1,324",14.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
404,Ian Pearce,eng ENG,DF,Fulham,30,1974,11,11,780,8.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
405,Henrik Pedersen,dk DEN,FW,Bolton,29,1975,27,13,"1,353",15.0,6,1,6,0,0,0,0,0.40,0.07,0.47,0.40,0.47,Matches,2004-2005
406,Javier de Pedro,es ESP,MF,Blackburn,30,1973,2,1,59,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
407,Mauricio Pellegrino,ar ARG,DF,Liverpool,32,1971,12,11,912,10.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
408,Mark Pembridge,wls WAL,MF,Fulham,33,1970,28,26,"2,332",25.9,0,5,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,2004-2005
409,Jermaine Pennant,eng ENG,MF,Arsenal,21,1983,7,1,210,2.3,0,,0,0,0,0,0,0.00,,,0.00,,Matches,2004-2005
410,Jermaine Pennant,eng ENG,MF,Birmingham City,21,1983,12,12,"1,011",11.2,0,,0,0,0,3,0,0.00,,,0.00,,Matches,2004-2005
411,Chris Perry,eng ENG,DF,Charlton Ath,31,1973,19,17,"1,503",16.7,1,0,1,0,0,3,1,0.06,0.00,0.06,0.06,0.06,Matches,2004-2005
412,Robin van Persie,nl NED,FW,Arsenal,20,1983,26,12,990,11.0,5,0,5,0,0,3,1,0.45,0.00,0.45,0.45,0.45,Matches,2004-2005
413,Kevin Phillips,eng ENG,FW,Southampton,31,1973,30,21,"2,085",23.2,10,1,9,1,1,4,0,0.43,0.04,0.47,0.39,0.43,Matches,2004-2005
414,Lenny Pidgeley,eng ENG,GK,Chelsea,20,1984,1,0,9,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
416,Robert Pirès,fr FRA,"FW,MF",Arsenal,30,1973,33,26,"2,317",25.7,14,4,13,1,1,2,0,0.54,0.16,0.70,0.50,0.66,Matches,2004-2005
417,Alessandro Pistone,it ITA,DF,Everton,29,1975,33,32,"2,742",30.5,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,2004-2005
418,Kevin Poole,eng ENG,GK,Bolton,41,1963,2,1,94,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
419,Tony Popovic,au AUS,DF,Crystal Palace,31,1973,23,21,"1,841",20.5,2,1,2,0,0,4,0,0.10,0.05,0.15,0.10,0.15,Matches,2004-2005
420,Stefan Postma,nl NED,GK,Aston Villa,27,1976,3,2,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
421,Darren Potter,ie IRL,MF,Liverpool,19,1984,2,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
422,Darren Powell,eng ENG,DF,Crystal Palace,28,1976,6,4,437,4.9,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,2004-2005
423,Linvoy Primus,eng ENG,DF,Portsmouth,30,1973,35,31,"2,870",31.9,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches,2004-2005
424,David Prutton,eng ENG,MF,Southampton,22,1981,23,19,"1,687",18.7,2,2,2,0,0,7,1,0.11,0.11,0.21,0.11,0.21,Matches,2004-2005
425,Darren Purse,eng ENG,DF,West Brom,27,1977,22,22,"1,953",21.7,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
426,Nigel Quashie,sct SCO,MF,Portsmouth,26,1978,19,19,"1,693",18.8,0,,,,,2,0,0.00,,,,,Matches,2004-2005
427,Nigel Quashie,sct SCO,MF,Southampton,26,1978,13,13,"1,170",13.0,1,,,,,1,0,0.08,,,,,Matches,2004-2005
428,Franck Queudrue,fr FRA,DF,Middlesbrough,25,1978,31,31,"2,740",30.4,5,4,5,0,0,7,1,0.16,0.13,0.30,0.16,0.30,Matches,2004-2005
429,Tomasz Radzinski,ca CAN,FW,Fulham,30,1973,35,25,"2,208",24.5,6,4,6,0,0,1,0,0.24,0.16,0.41,0.24,0.41,Matches,2004-2005
430,Peter Ramage,eng ENG,DF,Newcastle Utd,20,1983,4,2,262,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
431,David Raven,eng ENG,DF,Liverpool,19,1985,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
432,Jamie Redknapp,eng ENG,MF,Southampton,31,1973,16,16,"1,440",16.0,,3,,,,5,,,0.19,,,,Matches,2004-2005
433,Zesh Rehman,pk PAK,DF,Fulham,20,1983,17,15,"1,466",16.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
434,Andy Reid,ie IRL,MF,Tottenham,22,1982,13,13,"1,077",12.0,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches,2004-2005
435,Steven Reid,ie IRL,"DF,MF",Blackburn,23,1981,28,23,"1,959",21.8,2,4,2,0,0,3,0,0.09,0.18,0.28,0.09,0.28,Matches,2004-2005
436,Michael Reiziger,nl NED,DF,Middlesbrough,31,1973,17,15,"1,364",15.2,1,1,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matches,2004-2005
437,Claudio Reyna,us USA,MF,Manchester City,31,1973,17,16,"1,463",16.3,2,1,2,0,0,0,0,0.12,0.06,0.18,0.12,0.18,Matches,2004-2005
438,Kieran Richardson,eng ENG,"DF,MF",West Brom,19,1984,14,11,913,10.1,3,1,3,0,0,2,0,0.30,0.10,0.39,0.30,0.39,Matches,2004-2005
439,Rohan Ricketts,eng ENG,MF,Tottenham,21,1982,6,5,375,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
440,Liam Ridgewell,eng ENG,DF,Aston Villa,20,1984,15,12,"1,129",12.5,1,1,1,0,0,3,1,0.08,0.08,0.16,0.08,0.16,Matches,2004-2005
442,Chris Riggott,eng ENG,DF,Middlesbrough,23,1980,21,20,"1,778",19.8,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,2004-2005
443,Aki Riihilahti,fi FIN,MF,Crystal Palace,27,1976,31,28,"2,237",24.9,4,4,4,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches,2004-2005
444,Arjen Robben,nl NED,"FW,MF",Chelsea,20,1984,18,14,"1,259",14.0,7,9,7,0,0,5,0,0.50,0.64,1.14,0.50,1.14,Matches,2004-2005
445,Laurent Robert,fr FRA,"FW,MF",Newcastle Utd,29,1975,31,20,"1,903",21.1,3,5,3,0,0,4,0,0.14,0.24,0.38,0.14,0.38,Matches,2004-2005
446,Paul Robinson,eng ENG,GK,Tottenham,24,1979,36,36,"3,214",35.7,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,2004-2005
447,Paul Robinson,eng ENG,DF,West Brom,25,1978,30,28,"2,491",27.7,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,2004-2005
448,Aleksandar Rodić,si SVN,FW,Portsmouth,24,1979,4,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
449,Dennis Rommedahl,dk DEN,"FW,MF",Charlton Ath,26,1978,26,19,"1,663",18.5,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,2004-2005
450,Cristiano Ronaldo,pt POR,"FW,MF",Manchester Utd,19,1985,33,25,"2,423",26.9,5,4,5,0,0,4,0,0.19,0.15,0.33,0.19,0.33,Matches,2004-2005
451,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,18,1985,29,24,"2,185",24.3,11,2,11,0,1,7,0,0.45,0.08,0.54,0.45,0.54,Matches,2004-2005
452,Liam Rosenior,eng ENG,DF,Fulham,20,1984,17,16,"1,434",15.9,0,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
453,Wayne Routledge,eng ENG,"FW,MF",Crystal Palace,19,1985,38,38,"3,158",35.1,1,9,1,0,0,1,0,0.03,0.26,0.28,0.03,0.28,Matches,2004-2005
454,Youssef Safri,ma MAR,MF,Norwich City,27,1977,18,13,"1,083",12.0,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,2004-2005
455,Louis Saha,fr FRA,FW,Manchester Utd,25,1978,14,7,670,7.4,1,2,1,0,0,0,0,0.13,0.27,0.40,0.13,0.40,Matches,2004-2005
456,Artim Šakiri,mk MKD,MF,West Brom,30,1973,3,2,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
457,Lloyd Sam,gh GHA,MF,Charlton Ath,19,1984,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
458,Jlloyd Samuel,tt TRI,"DF,MF",Aston Villa,23,1981,35,34,"3,029",33.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
459,Robbie Savage,wls WAL,MF,Birmingham City,29,1974,18,18,"1,613",17.9,4,,,,,4,0,0.22,,,,,Matches,2004-2005
460,Robbie Savage,wls WAL,MF,Blackburn,29,1974,9,9,728,8.1,0,,,,,3,0,0.00,,,,,Matches,2004-2005
461,Paul Scholes,eng ENG,MF,Manchester Utd,29,1974,33,29,"2,609",29.0,9,3,9,0,0,4,1,0.31,0.10,0.41,0.31,0.41,Matches,2004-2005
462,Mark Schwarzer,au AUS,GK,Middlesbrough,31,1972,31,31,"2,790",31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
463,Riccardo Scimeca,eng ENG,"DF,MF",West Brom,29,1975,33,27,"2,472",27.5,0,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,2004-2005
464,Philippe Senderos,ch SUI,DF,Arsenal,19,1985,13,12,"1,088",12.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
465,Jason Shackell,eng ENG,DF,Norwich City,20,1983,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
466,Alan Shearer,eng ENG,FW,Newcastle Utd,33,1970,28,26,"2,261",25.1,7,3,4,3,3,0,0,0.28,0.12,0.40,0.16,0.28,Matches,2004-2005
468,Neil Shipperley,eng ENG,FW,Crystal Palace,29,1974,1,0,14,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
469,Craig Short,eng ENG,DF,Blackburn,36,1968,14,13,"1,053",11.7,1,0,1,0,0,1,1,0.09,0.00,0.09,0.09,0.09,Matches,2004-2005
470,Antoine Sibierski,fr FRA,"FW,MF",Manchester City,29,1974,35,34,"2,867",31.9,4,1,3,1,1,3,0,0.13,0.03,0.16,0.09,0.13,Matches,2004-2005
471,Gilberto Silva,br BRA,"DF,MF",Arsenal,27,1976,13,13,"1,126",12.5,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,2004-2005
472,Mikaël Silvestre,fr FRA,DF,Manchester Utd,26,1977,35,33,"2,948",32.8,2,1,2,0,0,2,1,0.06,0.03,0.09,0.06,0.09,Matches,2004-2005
473,Florent Sinama Pongolle,fr FRA,FW,Liverpool,19,1984,16,6,662,7.4,2,1,2,0,0,1,0,0.27,0.14,0.41,0.27,0.41,Matches,2004-2005
474,Trevor Sinclair,eng ENG,MF,Manchester City,31,1973,4,2,194,2.2,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,2004-2005
475,Giannis Skopelitis,gr GRE,MF,Portsmouth,26,1978,13,9,800,8.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
476,Alexey Smertin,ru RUS,MF,Chelsea,29,1975,16,11,782,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
477,Vladimír Šmicer,cz CZE,"FW,MF",Liverpool,31,1973,10,2,328,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
478,Alan Smith,eng ENG,"FW,MF",Manchester Utd,23,1980,31,22,"2,038",22.6,6,4,6,0,0,3,1,0.26,0.18,0.44,0.26,0.44,Matches,2004-2005
479,Paul Smith,eng ENG,GK,Southampton,24,1979,6,5,535,5.9,0,0,,,,0,0,0.00,0.00,0.00,,,Matches,2004-2005
480,Tom Soares,eng ENG,MF,Crystal Palace,18,1986,22,16,"1,554",17.3,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,2004-2005
481,Nolberto Solano,pe PER,MF,Aston Villa,29,1974,36,32,"2,788",31.0,8,5,8,0,0,6,0,0.26,0.16,0.42,0.26,0.42,Matches,2004-2005
482,David Sommeil,gp GLP,DF,Manchester City,29,1974,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
483,Gonzalo Sorondo,uy URU,DF,Crystal Palace,24,1979,20,16,"1,356",15.1,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
484,Gareth Southgate,eng ENG,DF,Middlesbrough,33,1970,36,36,"3,240",36.0,0,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
485,Jonathan Spector,us USA,"DF,MF",Manchester Utd,18,1986,3,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
486,Gary Speed,wls WAL,MF,Bolton,34,1969,38,37,"3,340",37.1,1,5,1,0,0,1,0,0.03,0.13,0.16,0.03,0.16,Matches,2004-2005
487,Julián Speroni,ar ARG,GK,Crystal Palace,25,1979,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
488,Jon Stead,eng ENG,FW,Blackburn,21,1983,29,19,"1,786",19.8,2,1,2,0,0,6,0,0.10,0.05,0.15,0.10,0.15,Matches,2004-2005
489,Dejan Stefanović,rs SRB,DF,Portsmouth,29,1974,32,32,"2,880",32.0,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,2004-2005
490,Steve Stone,eng ENG,MF,Portsmouth,32,1971,23,22,"1,879",20.9,3,1,3,0,0,1,0,0.14,0.05,0.19,0.14,0.19,Matches,2004-2005
491,Graham Stuart,eng ENG,"FW,MF",Norwich City,33,1970,12,11,890,9.9,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,2004-2005
492,Alan Stubbs,eng ENG,DF,Everton,32,1971,31,29,"2,440",27.1,1,0,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches,2004-2005
494,Anders Svensson,se SWE,MF,Southampton,28,1976,30,21,"2,018",22.4,4,0,4,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2004-2005
495,Mathias Svensson,se SWE,FW,Norwich City,29,1974,22,10,929,10.3,4,3,4,0,0,2,0,0.39,0.29,0.68,0.39,0.68,Matches,2004-2005
