,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
164,Zouhair Feddal,ma MAR,DF,Alavés,27,1989,27,27,"2,242",24.9,2,1,2,0,0,8,2,0.08,0.04,0.12,0.08,0.12,Matches,2016-2017
165,Kiko Femenía,es ESP,DF,Alavés,25,1991,31,28,"2,500",27.8,0,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,2016-2017
166,Álvaro Fernández,es ESP,GK,Osasuna,18,1998,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
167,Andrés Fernández,es ESP,GK,Villarreal,29,1986,15,14,"1,316",14.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
168,Augusto Fernández,ar ARG,MF,Atlético Madrid,30,1986,3,2,141,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
169,Carlos Fernández,es ESP,FW,Sevilla,20,1996,3,1,89,1.0,1,0,1,0,0,0,0,1.01,0.00,1.01,1.01,1.01,Matches,2016-2017
170,Mario Fernández,es ESP,GK,Osasuna,28,1988,7,7,585,6.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
171,Pablo Fernández,es ESP,MF,Sporting Gijón,19,1996,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
172,Javier Flaño,es ESP,DF,Osasuna,31,1984,4,2,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
173,Miguel Flaño,es ESP,DF,Osasuna,31,1984,12,12,"1,035",11.5,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,2016-2017
174,Andreu Fontàs,es ESP,DF,Celta Vigo,26,1989,17,17,"1,460",16.2,1,1,1,0,0,7,1,0.06,0.06,0.12,0.06,0.12,Matches,2016-2017
175,Pablo Fornals,es ESP,MF,Málaga,20,1996,32,31,"2,666",29.6,6,2,6,0,0,6,0,0.20,0.07,0.27,0.20,0.27,Matches,2016-2017
176,Dimitri Foulquier,fr FRA,DF,Granada,23,1993,22,21,"1,873",20.8,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,2016-2017
177,Javi Fuego,es ESP,MF,Espanyol,32,1984,31,29,"2,564",28.5,1,0,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches,2016-2017
178,Gabi,es ESP,MF,Atlético Madrid,33,1983,34,33,"2,892",32.1,0,0,0,0,1,9,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
179,Gabriel,br BRA,"MF,FW",Leganés,22,1993,34,33,"2,741",30.5,5,2,5,0,0,8,0,0.16,0.07,0.23,0.16,0.23,Matches,2016-2017
180,Nicolás Gaitán,ar ARG,MF,Atlético Madrid,28,1988,23,11,"1,027",11.4,3,2,3,0,0,1,0,0.26,0.18,0.44,0.26,0.44,Matches,2016-2017
182,Álex Gálvez,es ESP,DF,Eibar,27,1989,19,14,"1,333",14.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
183,Bruno Gama,pt POR,MF,La Coruña,28,1987,22,18,"1,442",16.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
184,Kévin Gameiro,fr FRA,FW,Atlético Madrid,29,1987,31,21,"1,707",19.0,12,5,11,1,1,0,0,0.63,0.26,0.90,0.58,0.84,Matches,2016-2017
185,Ganso,br BRA,MF,Sevilla,26,1989,10,5,486,5.4,2,1,2,0,0,0,0,0.37,0.19,0.56,0.37,0.56,Matches,2016-2017
186,Ezequiel Garay,ar ARG,DF,Valencia,29,1986,27,27,"2,338",26.0,4,0,4,0,0,7,0,0.15,0.00,0.15,0.15,0.15,Matches,2016-2017
187,Dani García,es ESP,MF,Eibar,26,1990,36,36,"3,182",35.4,1,1,1,0,0,9,1,0.03,0.03,0.06,0.03,0.06,Matches,2016-2017
188,David García,es ESP,DF,Osasuna,22,1994,25,23,"2,191",24.3,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,2016-2017
189,David García,es ESP,DF,Las Palmas,34,1982,22,17,"1,651",18.3,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches,2016-2017
190,Imanol García,es ESP,"MF,DF",Osasuna,20,1995,8,6,526,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
191,Manu García,es ESP,MF,Alavés,30,1986,25,23,"2,011",22.3,3,1,2,1,1,8,0,0.13,0.04,0.18,0.09,0.13,Matches,2016-2017
192,Mateo García,ar ARG,"FW,MF",Las Palmas,19,1996,19,8,724,8.0,2,0,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,2016-2017
193,Raúl García,es ESP,DF,Alavés,27,1989,18,14,"1,270",14.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
194,Raúl García,es ESP,MF,Athletic Club,30,1986,36,34,"2,869",31.9,10,4,7,3,3,11,0,0.31,0.13,0.44,0.22,0.35,Matches,2016-2017
195,Samu García,es ESP,MF,Leganés,26,1990,11,5,531,5.9,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,2016-2017
196,Unai García,es ESP,DF,Osasuna,24,1992,22,20,"1,872",20.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
197,Mario Gaspar,es ESP,DF,Villarreal,25,1990,36,36,"3,240",36.0,0,3,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,2016-2017
198,Jon Gaztañaga,es ESP,"DF,MF",Real Sociedad,25,1991,2,0,26,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
199,Carles Gil,es ESP,MF,La Coruña,23,1992,23,16,"1,408",15.6,1,4,1,0,0,7,0,0.06,0.26,0.32,0.06,0.32,Matches,2016-2017
200,Nacho Gil,es ESP,MF,Valencia,20,1995,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
201,Dani Giménez,es ESP,GK,Betis,33,1983,1,1,90,1.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
202,Diego Godín,uy URU,DF,Atlético Madrid,30,1986,31,30,"2,706",30.1,3,1,3,0,0,11,1,0.10,0.03,0.13,0.10,0.13,Matches,2016-2017
203,André Gomes,pt POR,MF,Barcelona,23,1993,30,17,"1,591",17.7,3,1,3,0,0,3,0,0.17,0.06,0.23,0.17,0.23,Matches,2016-2017
204,Ibai Gómez,es ESP,MF,Alavés,26,1989,29,23,"1,815",20.2,5,2,5,0,0,2,0,0.25,0.10,0.35,0.25,0.35,Matches,2016-2017
205,Moi Gómez,es ESP,MF,Sporting Gijón,22,1994,26,24,"1,864",20.7,2,5,1,1,1,4,0,0.10,0.24,0.34,0.05,0.29,Matches,2016-2017
206,Sergi Gómez,es ESP,DF,Celta Vigo,24,1992,25,21,"1,904",21.2,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
208,Vicente Gómez,es ESP,MF,Las Palmas,27,1988,29,28,"2,311",25.7,2,0,2,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,2016-2017
209,Adrián González,es ESP,MF,Eibar,28,1988,28,19,"1,531",17.0,7,1,2,5,5,3,0,0.41,0.06,0.47,0.12,0.18,Matches,2016-2017
210,Álvaro González,es ESP,DF,Villarreal,26,1990,23,20,"1,887",21.0,1,1,1,0,0,7,0,0.05,0.05,0.10,0.05,0.10,Matches,2016-2017
211,Álvaro González,es ESP,DF,Espanyol,26,1990,2,2,180,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
212,Bruno González,es ESP,DF,Betis,26,1990,16,15,"1,331",14.8,1,0,1,0,0,9,0,0.07,0.00,0.07,0.07,0.07,Matches,2016-2017
213,Diego González,es ESP,DF,Sevilla,21,1995,3,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
214,Mario González,es ESP,FW,Villarreal,20,1996,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
215,Mikel González,es ESP,DF,Real Sociedad,30,1985,9,8,664,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
216,Esteban Granero,es ESP,MF,Real Sociedad,29,1987,19,8,696,7.7,0,1,0,0,0,5,1,0.00,0.13,0.13,0.00,0.13,Matches,2016-2017
217,Antoine Griezmann,fr FRA,FW,Atlético Madrid,25,1991,36,36,"3,053",33.9,16,7,16,0,2,3,0,0.47,0.21,0.68,0.47,0.68,Matches,2016-2017
218,John Guidetti,se SWE,FW,Celta Vigo,24,1992,23,14,"1,065",11.8,4,1,3,1,1,9,0,0.34,0.08,0.42,0.25,0.34,Matches,2016-2017
219,Guilherme,br BRA,MF,La Coruña,25,1991,30,26,"2,277",25.3,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches,2016-2017
220,Jon Guridi,es ESP,MF,Real Sociedad,21,1995,1,1,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
221,Felipe Gutiérrez,cl CHI,MF,Betis,25,1990,14,9,757,8.4,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,2016-2017
222,Munir El Haddadi,ma MAR,"FW,MF",Barcelona,20,1995,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
223,Munir El Haddadi,ma MAR,"FW,MF",Valencia,20,1995,33,22,"2,031",22.6,6,3,6,0,0,5,1,0.27,0.13,0.40,0.27,0.40,Matches,2016-2017
224,Alen Halilović,hr CRO,"MF,FW",Las Palmas,20,1996,18,6,652,7.2,0,2,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,2016-2017
225,Uche Henry Agbo,ng NGA,MF,Granada,20,1995,31,28,"2,377",26.4,0,0,0,0,0,13,2,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
226,Hernán,es ESP,MF,Las Palmas,25,1990,10,3,292,3.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
227,Héctor Hernández,es ESP,DF,Real Sociedad,25,1991,4,2,254,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
228,Héctor Hernández,es ESP,"DF,MF",Granada,25,1991,13,11,908,10.1,0,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,2016-2017
229,Lucas Hernández,fr FRA,DF,Atlético Madrid,20,1996,15,13,"1,255",13.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
230,Luis Hernández,es ESP,DF,Málaga,27,1989,19,19,"1,678",18.6,1,1,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches,2016-2017
231,Pablo Hernández,cl CHI,MF,Celta Vigo,29,1986,26,20,"1,901",21.1,1,0,1,0,0,10,1,0.05,0.00,0.05,0.05,0.05,Matches,2016-2017
232,Theo Hernández,fr FRA,DF,Alavés,18,1997,32,30,"2,725",30.3,1,3,1,0,0,12,1,0.03,0.10,0.13,0.03,0.13,Matches,2016-2017
234,Iago Herrerín,es ESP,GK,Leganés,28,1988,21,21,"1,825",20.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
235,Andrew Hjulsager,dk DEN,MF,Celta Vigo,21,1995,7,3,260,2.9,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,2016-2017
236,Martin Hongla,cm CMR,"DF,MF",Granada,18,1998,10,8,794,8.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
237,Robert Ibáñez,es ESP,MF,Leganés,23,1993,5,1,171,1.9,2,1,2,0,0,0,0,1.05,0.53,1.58,1.05,1.58,Matches,2016-2017
238,Vicente Iborra,es ESP,MF,Sevilla,28,1988,31,12,"1,481",16.5,7,2,6,1,1,9,0,0.43,0.12,0.55,0.36,0.49,Matches,2016-2017
239,Asier Illarramendi,es ESP,MF,Real Sociedad,26,1990,34,33,"3,006",33.4,1,2,1,0,0,13,0,0.03,0.06,0.09,0.03,0.09,Matches,2016-2017
240,Sverrir Ingi Ingason,is ISL,DF,Granada,22,1993,17,17,"1,472",16.4,1,0,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,2016-2017
241,Andrés Iniesta,es ESP,MF,Barcelona,32,1984,23,13,"1,336",14.8,0,3,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,2016-2017
242,Pablo Insua,es ESP,DF,Leganés,22,1993,29,20,"1,907",21.2,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,2016-2017
243,Takashi Inui,jp JPN,MF,Eibar,28,1988,28,26,"2,071",23.0,3,2,3,0,0,5,0,0.13,0.09,0.22,0.13,0.22,Matches,2016-2017
244,Gorka Iraizoz,es ESP,GK,Athletic Club,35,1981,16,15,"1,405",15.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
245,Isco,es ESP,"MF,FW",Real Madrid,24,1992,30,18,"1,634",18.2,10,9,10,0,0,4,0,0.55,0.50,1.05,0.55,1.05,Matches,2016-2017
246,Ander Iturraspe,es ESP,MF,Athletic Club,27,1989,24,12,"1,159",12.9,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,2016-2017
247,Jesé,es ESP,"MF,FW",Las Palmas,23,1993,16,13,"1,160",12.9,3,1,2,1,1,5,0,0.23,0.08,0.31,0.16,0.23,Matches,2016-2017
248,Joaquín,es ESP,"FW,MF",Betis,35,1981,28,19,"1,673",18.6,3,3,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,2016-2017
249,Ola John,nl NED,"MF,FW",La Coruña,24,1992,11,3,353,3.9,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,2016-2017
250,Jony,es ESP,MF,Málaga,25,1991,24,15,"1,245",13.8,2,1,1,1,1,3,0,0.14,0.07,0.22,0.07,0.14,Matches,2016-2017
251,Willian José,br BRA,FW,Real Sociedad,24,1991,28,27,"2,064",22.9,12,4,9,3,3,4,0,0.52,0.17,0.70,0.39,0.57,Matches,2016-2017
252,Joselu,es ESP,FW,La Coruña,26,1990,20,9,901,10.0,5,1,5,0,0,7,0,0.50,0.10,0.60,0.50,0.60,Matches,2016-2017
253,Jota,es ESP,MF,Eibar,25,1991,5,3,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
254,Stevan Jovetić,me MNE,FW,Sevilla,26,1989,21,12,"1,206",13.4,6,4,6,0,1,4,0,0.45,0.30,0.75,0.45,0.75,Matches,2016-2017
255,Jozabed,es ESP,MF,Celta Vigo,25,1991,19,12,"1,092",12.1,2,2,2,0,0,2,0,0.16,0.16,0.33,0.16,0.33,Matches,2016-2017
256,Juanfran,es ESP,DF,La Coruña,27,1988,34,34,"2,956",32.8,0,6,0,0,0,3,1,0.00,0.18,0.18,0.00,0.18,Matches,2016-2017
257,Juanfran,es ESP,DF,Atlético Madrid,31,1985,23,21,"1,979",22.0,0,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,2016-2017
258,Juankar,es ESP,"DF,MF",Málaga,26,1990,28,23,"2,060",22.9,2,4,2,0,0,8,1,0.09,0.17,0.26,0.09,0.26,Matches,2016-2017
260,Juanmi,es ESP,"FW,MF",Real Sociedad,23,1993,35,19,"1,808",20.1,11,0,11,0,0,7,1,0.55,0.00,0.55,0.55,0.55,Matches,2016-2017
261,Juanpi,ve VEN,"MF,FW",Málaga,22,1994,22,16,"1,472",16.4,2,0,2,0,0,5,1,0.12,0.00,0.12,0.12,0.12,Matches,2016-2017
262,David Juncà,es ESP,DF,Eibar,22,1993,9,7,685,7.6,0,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,2016-2017
263,Gaël Kakuta,cd COD,MF,La Coruña,25,1991,10,8,538,6.0,2,1,2,0,0,0,0,0.33,0.17,0.50,0.33,0.50,Matches,2016-2017
264,Carlos Kameni,cm CMR,GK,Málaga,32,1984,35,35,"3,150",35.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
265,Aleksandar Katai,rs SRB,"MF,FW",Alavés,25,1991,20,8,775,8.6,3,3,3,0,0,3,1,0.35,0.35,0.70,0.35,0.70,Matches,2016-2017
266,Keko,es ESP,MF,Málaga,24,1991,22,13,"1,051",11.7,0,3,0,0,0,6,0,0.00,0.26,0.26,0.00,0.26,Matches,2016-2017
267,Kike,es ESP,FW,Eibar,26,1989,24,18,"1,531",17.0,7,1,7,0,0,8,0,0.41,0.06,0.47,0.41,0.47,Matches,2016-2017
268,Hiroshi Kiyotake,jp JPN,"MF,FW",Sevilla,26,1989,4,3,285,3.2,1,2,1,0,0,0,0,0.32,0.63,0.95,0.32,0.95,Matches,2016-2017
269,Kenan Kodro,ba BIH,FW,Osasuna,22,1993,28,17,"1,469",16.3,7,1,7,0,0,4,0,0.43,0.06,0.49,0.43,0.49,Matches,2016-2017
270,Koke,es ESP,MF,Atlético Madrid,24,1992,36,36,"3,168",35.2,4,8,4,0,0,7,1,0.11,0.23,0.34,0.11,0.34,Matches,2016-2017
271,Timothée Kolodziejczak,fr FRA,DF,Sevilla,24,1991,5,3,330,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
272,Bakary Koné,bf BFA,DF,Málaga,28,1988,7,7,601,6.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
273,Mamadou Koné,ci CIV,FW,Leganés,24,1991,5,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
274,Panagiotis Kone,gr GRE,MF,Granada,29,1987,2,0,44,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
275,Mateo Kovačić,hr CRO,MF,Real Madrid,22,1994,28,20,"1,778",19.8,1,3,1,0,0,2,0,0.05,0.15,0.20,0.05,0.20,Matches,2016-2017
276,Matías Kranevitter,ar ARG,MF,Sevilla,23,1993,21,14,"1,285",14.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
277,Artem Kravets,ua UKR,FW,Granada,27,1989,26,16,"1,376",15.3,5,2,5,0,0,2,0,0.33,0.13,0.46,0.33,0.46,Matches,2016-2017
278,Rene Krhin,si SVN,MF,Granada,26,1990,12,11,934,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
279,Michael Krohn-Dehli,dk DEN,"MF,FW",Sevilla,33,1983,2,2,170,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
280,Toni Kroos,de GER,MF,Real Madrid,26,1990,29,28,"2,497",27.7,3,11,3,0,0,6,0,0.11,0.40,0.50,0.11,0.50,Matches,2016-2017
281,Nenad Krstičić,rs SRB,MF,Alavés,26,1990,14,9,745,8.3,2,0,2,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches,2016-2017
282,Zdravko Kuzmanović,rs SRB,MF,Málaga,28,1987,4,3,214,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
283,Víctor Laguardia,es ESP,DF,Alavés,26,1989,26,24,"2,149",23.9,2,1,2,0,0,6,0,0.08,0.04,0.13,0.08,0.13,Matches,2016-2017
284,Aymeric Laporte,es ESP,DF,Athletic Club,22,1994,33,33,"2,864",31.8,2,0,2,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches,2016-2017
286,Miguel de las Cuevas,es ESP,MF,Osasuna,30,1986,28,20,"1,796",20.0,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2016-2017
287,Toni Lato,es ESP,DF,Valencia,18,1997,8,4,483,5.4,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,2016-2017
288,Laure,es ESP,DF,La Coruña,31,1985,7,4,427,4.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
289,Florian Lejeune,fr FRA,DF,Eibar,25,1991,34,33,"2,970",33.0,1,1,1,0,0,7,1,0.03,0.03,0.06,0.03,0.06,Matches,2016-2017
290,Iñigo Lekue,es ESP,"MF,DF",Athletic Club,23,1993,25,17,"1,575",17.5,2,1,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches,2016-2017
291,Álvaro Lemos,es ESP,"DF,MF",Celta Vigo,23,1993,5,5,438,4.9,1,0,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,2016-2017
292,Mauricio Lemos,uy URU,DF,Las Palmas,20,1995,23,21,"1,852",20.6,5,0,5,0,0,6,0,0.24,0.00,0.24,0.24,0.24,Matches,2016-2017
293,Clément Lenglet,fr FRA,DF,Sevilla,21,1995,17,15,"1,358",15.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
294,Pedro León,es ESP,MF,Eibar,29,1986,37,34,"3,004",33.4,10,5,9,1,3,6,0,0.30,0.15,0.45,0.27,0.42,Matches,2016-2017
295,Sergio León,es ESP,FW,Osasuna,27,1989,33,27,"2,393",26.6,10,0,9,1,1,4,0,0.38,0.00,0.38,0.34,0.34,Matches,2016-2017
296,Lillo,es ESP,DF,Sporting Gijón,27,1989,25,24,"2,136",23.7,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
297,Marko Livaja,hr CRO,FW,Las Palmas,22,1993,25,16,"1,444",16.0,5,3,5,0,0,12,1,0.31,0.19,0.50,0.31,0.50,Matches,2016-2017
298,Raúl Lizoain,es ESP,GK,Las Palmas,25,1991,13,13,"1,170",13.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
299,Diego Llorente,es ESP,"DF,MF",Málaga,22,1993,25,23,"2,028",22.5,2,0,2,0,0,2,1,0.09,0.00,0.09,0.09,0.09,Matches,2016-2017
300,Marcos Llorente,es ESP,MF,Alavés,21,1995,32,31,"2,806",31.2,0,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,2016-2017
301,Raoul Loé,cm CMR,MF,Osasuna,27,1989,7,6,570,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
302,David Lombán,es ESP,DF,Granada,29,1987,21,20,"1,841",20.5,2,0,2,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,2016-2017
303,Hélder Lopes,pt POR,DF,Las Palmas,27,1989,15,13,"1,224",13.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,2016-2017
304,Adrián López,es ESP,"FW,MF",Villarreal,28,1988,15,7,677,7.5,2,1,2,0,0,0,0,0.27,0.13,0.40,0.27,0.40,Matches,2016-2017
305,David López,es ESP,"DF,MF",Espanyol,26,1989,36,36,"3,240",36.0,3,2,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches,2016-2017
306,Diego López,es ESP,GK,Espanyol,34,1981,35,35,"3,112",34.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
307,Isma López,es ESP,"DF,MF",Sporting Gijón,26,1990,27,19,"1,732",19.2,0,3,0,0,1,5,0,0.00,0.16,0.16,0.00,0.16,Matches,2016-2017
308,Javi López,es ESP,DF,Espanyol,30,1986,19,17,"1,522",16.9,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,2016-2017
309,Unai López,es ESP,MF,Leganés,20,1995,23,12,"1,167",13.0,2,0,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,2016-2017
310,Alberto Lora,es ESP,DF,Sporting Gijón,29,1987,7,4,378,4.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
312,Luciano,br BRA,FW,Leganés,23,1993,25,11,"1,177",13.1,4,2,3,1,1,3,0,0.31,0.15,0.46,0.23,0.38,Matches,2016-2017
313,José Luis Gayà,es ESP,DF,Valencia,21,1995,27,24,"2,089",23.2,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches,2016-2017
314,Filipe Luís,br BRA,DF,Atlético Madrid,30,1985,34,34,"3,006",33.4,3,6,3,0,0,5,0,0.09,0.18,0.27,0.09,0.27,Matches,2016-2017
315,Luisinho,pt POR,"DF,MF",La Coruña,31,1985,26,20,"1,907",21.2,0,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,2016-2017
316,Antonio Luna,es ESP,DF,Eibar,25,1991,26,24,"2,115",23.5,1,5,1,0,0,3,0,0.04,0.21,0.26,0.04,0.26,Matches,2016-2017
317,Germán Lux,ar ARG,GK,La Coruña,34,1982,25,25,"2,204",24.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
318,Darwin Machís,ve VEN,"MF,FW",Leganés,23,1993,27,10,"1,058",11.8,1,3,1,0,0,1,0,0.09,0.26,0.34,0.09,0.34,Matches,2016-2017
319,Aly Mallé,ml MLI,"MF,FW",Granada,18,1998,11,6,508,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
320,Hugo Mallo,es ESP,DF,Celta Vigo,25,1991,23,22,"1,988",22.1,2,1,2,0,0,10,1,0.09,0.05,0.14,0.09,0.14,Matches,2016-2017
321,Aïssa Mandi,dz ALG,DF,Betis,24,1991,26,25,"2,215",24.6,2,1,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches,2016-2017
322,Eliaquim Mangala,fr FRA,DF,Valencia,25,1991,30,30,"2,644",29.4,2,0,2,0,0,11,1,0.07,0.00,0.07,0.07,0.07,Matches,2016-2017
323,Martín Mantovani,ar ARG,DF,Leganés,32,1984,31,30,"2,697",30.0,1,0,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches,2016-2017
324,José Manuel Jurado,es ESP,MF,Espanyol,30,1986,31,27,"2,457",27.3,3,4,3,0,0,0,0,0.11,0.15,0.26,0.11,0.26,Matches,2016-2017
325,Marcelo,br BRA,DF,Real Madrid,28,1988,30,26,"2,279",25.3,2,10,2,0,0,2,0,0.08,0.39,0.47,0.08,0.47,Matches,2016-2017
326,Óscar de Marcos,es ESP,DF,Athletic Club,27,1989,27,24,"2,150",23.9,1,4,1,0,0,3,0,0.04,0.17,0.21,0.04,0.21,Matches,2016-2017
327,José María Giménez,uy URU,"DF,MF",Atlético Madrid,21,1995,17,12,"1,013",11.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
328,Mariano,do DOM,FW,Real Madrid,22,1993,8,0,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,Matches,2016-2017
329,Mariano,br BRA,"DF,MF",Sevilla,30,1986,31,29,"2,643",29.4,0,2,0,0,0,10,0,0.00,0.07,0.07,0.00,0.07,Matches,2016-2017
330,Adrián Marín,es ESP,DF,Leganés,19,1997,13,11,910,10.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
